left,bottom,right,top,Area
251000,5662000,252000,5663000,999283.86
251000,5663000,252000,5664000,999283.915
251000,5664000,252000,5665000,999283.649
251000,5665000,252000,5666000,999283.65
251000,5666000,252000,5667000,999283.905
251000,5667000,252000,5668000,999283.949
251000,5668000,252000,5669000,999283.49
251000,5669000,252000,5670000,999283.789
251000,5670000,252000,5671000,999283.931
251000,5671000,252000,5672000,999283.5
251000,5672000,252000,5673000,999283.78
251000,5673000,252000,5674000,999283.885
251000,5674000,252000,5675000,999283.957
251000,5675000,252000,5676000,999283.839
251000,5676000,252000,5677000,999283.443
251000,5677000,252000,5678000,999284.136
251000,5678000,252000,5679000,999283.646
251000,5679000,252000,5680000,999283.87
251000,5680000,252000,5681000,999283.649
251000,5681000,252000,5682000,999283.81
251000,5682000,252000,5683000,999283.794
251000,5683000,252000,5684000,999283.941
251000,5684000,252000,5685000,999283.795
251000,5685000,252000,5686000,999283.864
251000,5686000,252000,5687000,999283.774
251000,5687000,252000,5688000,999283.616
251000,5688000,252000,5689000,999283.935
251000,5689000,252000,5690000,999283.928
251000,5690000,252000,5691000,999284.102
251000,5691000,252000,5692000,999283.36
251000,5692000,252000,5693000,999284.056
251000,5693000,252000,5694000,999283.823
251000,5694000,252000,5695000,999283.899
251000,5695000,252000,5696000,999283.796
251000,5696000,252000,5697000,999283.936
251000,5697000,252000,5698000,999283.834
251000,5698000,252000,5699000,999283.891
251000,5699000,252000,5700000,999283.917
251000,5700000,252000,5701000,999283.819
251000,5701000,252000,5702000,999283.832
251000,5702000,252000,5703000,999283.933
251000,5703000,252000,5704000,999283.79
251000,5704000,252000,5705000,999283.952
251000,5705000,252000,5706000,999283.692
251000,5706000,252000,5707000,999283.999
251000,5707000,252000,5708000,999283.991
251000,5708000,252000,5709000,999283.854
251000,5709000,252000,5710000,999283.958
251000,5710000,252000,5711000,999283.765
251000,5711000,252000,5712000,999283.908
251000,5712000,252000,5713000,999283.859
251000,5713000,252000,5714000,999283.977
251000,5714000,252000,5715000,999284.038
251000,5715000,252000,5716000,999283.888
251000,5716000,252000,5717000,999283.903
251000,5717000,252000,5718000,999283.915
251000,5718000,252000,5719000,999283.914
251000,5719000,252000,5720000,999283.878
251000,5720000,252000,5721000,999283.765
251000,5721000,252000,5722000,999283.953
251000,5722000,252000,5723000,999284
251000,5723000,252000,5724000,999284.275
251000,5724000,252000,5725000,999283.726
251000,5725000,252000,5726000,999283.908
251000,5726000,252000,5727000,999284.033
251000,5727000,252000,5728000,999283.922
251000,5728000,252000,5729000,999283.807
251000,5729000,252000,5730000,999284.095
251000,5730000,252000,5731000,999284.011
251000,5731000,252000,5732000,999283.849
251000,5732000,252000,5733000,999283.848
251000,5733000,252000,5734000,999284.187
251000,5734000,252000,5735000,999284.08
251000,5735000,252000,5736000,999283.8
251000,5736000,252000,5737000,999284.006
251000,5737000,252000,5738000,999284.078
251000,5738000,252000,5739000,999283.894
251000,5739000,252000,5740000,999283.921
251000,5740000,252000,5741000,999283.933
251000,5741000,252000,5742000,999284.218
251000,5742000,252000,5743000,999284.056
251000,5743000,252000,5744000,999283.824
251000,5744000,252000,5745000,999283.972
251000,5745000,252000,5746000,999283.787
251000,5746000,252000,5747000,999284.128
251000,5747000,252000,5748000,999284.292
251000,5748000,252000,5749000,999283.8
251000,5749000,252000,5750000,999284.24
251000,5750000,252000,5751000,999283.948
251000,5751000,252000,5752000,999284.079
251000,5752000,252000,5753000,999283.685
251000,5753000,252000,5754000,999284.214
251000,5754000,252000,5755000,999283.718
251000,5755000,252000,5756000,999284.321
251000,5756000,252000,5757000,999284.338
251000,5757000,252000,5758000,999283.875
251000,5758000,252000,5759000,999283.934
251000,5759000,252000,5760000,999284.129
251000,5760000,252000,5761000,999283.991
251000,5761000,252000,5762000,999284.089
251000,5762000,252000,5763000,999284.115
251000,5763000,252000,5764000,999283.93
251000,5764000,252000,5765000,999284.135
251000,5765000,252000,5766000,999284.228
251000,5766000,252000,5767000,999283.871
251000,5767000,252000,5768000,999284.258
251000,5768000,252000,5769000,999284.025
251000,5769000,252000,5770000,999284.134
251000,5770000,252000,5771000,999283.83
251000,5771000,252000,5772000,999284.293
251000,5772000,252000,5773000,999284.026
251000,5773000,252000,5774000,999284.094
251000,5774000,252000,5775000,999284.241
251000,5775000,252000,5776000,999284.029
251000,5776000,252000,5777000,999284.181
251000,5777000,252000,5778000,999284.09
251000,5778000,252000,5779000,999284.022
251000,5779000,252000,5780000,999284.226
251000,5780000,252000,5781000,999284.047
251000,5781000,252000,5782000,999283.999
251000,5782000,252000,5783000,999284.23
251000,5783000,252000,5784000,999284.131
251000,5784000,252000,5785000,999284.133
251000,5785000,252000,5786000,999284.212
251000,5786000,252000,5787000,999284.016
251000,5787000,252000,5788000,999284.217
251000,5788000,252000,5789000,999283.991
251000,5789000,252000,5790000,999284.138
251000,5790000,252000,5791000,999284.326
251000,5791000,252000,5792000,999284.187
251000,5792000,252000,5793000,999283.991
251000,5793000,252000,5794000,999284.173
251000,5794000,252000,5795000,999284.218
251000,5795000,252000,5796000,999284.077
251000,5796000,252000,5797000,999284.096
251000,5797000,252000,5798000,999284.128
251000,5798000,252000,5799000,999284.38
251000,5799000,252000,5800000,999284.264
251000,5800000,252000,5801000,999284.226
251000,5801000,252000,5802000,999284.081
251000,5802000,252000,5803000,999284.065
251000,5803000,252000,5804000,999284.096
251000,5804000,252000,5805000,999284.456
251000,5805000,252000,5806000,999283.935
251000,5806000,252000,5807000,999284.551
251000,5807000,252000,5808000,999283.788
251000,5808000,252000,5809000,999284.232
251000,5809000,252000,5810000,999284.306
251000,5810000,252000,5811000,999284.019
251000,5811000,252000,5812000,999284.642
251000,5812000,252000,5813000,999284.232
251000,5813000,252000,5814000,999284.035
251000,5814000,252000,5815000,999284.113
251000,5815000,252000,5816000,999284.462
251000,5816000,252000,5817000,999284.125
251000,5817000,252000,5818000,999284.35
251000,5818000,252000,5819000,999283.892
251000,5819000,252000,5820000,999284.341
251000,5820000,252000,5821000,999284.394
251000,5821000,252000,5822000,999284.024
251000,5822000,252000,5823000,999284.416
251000,5823000,252000,5824000,999284.239
251000,5824000,252000,5825000,999284.214
251000,5825000,252000,5826000,999284.434
251000,5826000,252000,5827000,999284.225
251000,5827000,252000,5828000,999283.997
251000,5828000,252000,5829000,999284.242
251000,5829000,252000,5830000,999284.205
251000,5830000,252000,5831000,999284.582
251000,5831000,252000,5832000,999284.184
251000,5832000,252000,5833000,999284.318
251000,5833000,252000,5834000,999284.021
251000,5834000,252000,5835000,999284.491
251000,5835000,252000,5836000,999284.208
251000,5836000,252000,5837000,999284.196
251000,5837000,252000,5838000,999284.425
251000,5838000,252000,5839000,999284.309
251000,5839000,252000,5840000,999284.404
251000,5840000,252000,5841000,999284.304
251000,5841000,252000,5842000,999284.15
251000,5842000,252000,5843000,999284.554
251000,5843000,252000,5844000,999284.007
251000,5844000,252000,5845000,999284.335
251000,5845000,252000,5846000,999284.234
251000,5846000,252000,5847000,999284.716
251000,5847000,252000,5848000,999284.018
251000,5848000,252000,5849000,999284.511
251000,5849000,252000,5850000,999284.052
251000,5850000,252000,5851000,999284.409
251000,5851000,252000,5852000,999284.452
251000,5852000,252000,5853000,999284.499
251000,5853000,252000,5854000,999284.202
251000,5854000,252000,5855000,999284.227
251000,5855000,252000,5856000,999284.371
251000,5856000,252000,5857000,999284.432
251000,5857000,252000,5858000,999284.495
251000,5858000,252000,5859000,999284.1
251000,5859000,252000,5860000,999284.66
251000,5860000,252000,5861000,999284.009
251000,5861000,252000,5862000,999284.545
251000,5862000,252000,5863000,999284.419
251000,5863000,252000,5864000,999284.207
251000,5864000,252000,5865000,999284.488
251000,5865000,252000,5866000,999284.222
251000,5866000,252000,5867000,999284.362
251000,5867000,252000,5868000,999284.676
251000,5868000,252000,5869000,999284.095
251000,5869000,252000,5870000,999284.497
251000,5870000,252000,5871000,999284.495
251000,5871000,252000,5872000,999284.349
251000,5872000,252000,5873000,999284.203
251000,5873000,252000,5874000,999284.72
251000,5874000,252000,5875000,999284.228
251000,5875000,252000,5876000,999284.456
251000,5876000,252000,5877000,999284.51
251000,5877000,252000,5878000,999284.13
251000,5878000,252000,5879000,999284.615
251000,5879000,252000,5880000,999284.405
251000,5880000,252000,5881000,999284.483
251000,5881000,252000,5882000,999284.472
251000,5882000,252000,5883000,999284.258
251000,5883000,252000,5884000,999284.704
251000,5884000,252000,5885000,999284.457
251000,5885000,252000,5886000,999284.35
251000,5886000,252000,5887000,999284.27
251000,5887000,252000,5888000,999284.447
251000,5888000,252000,5889000,999284.561
251000,5889000,252000,5890000,999284.587
251000,5890000,252000,5891000,999284.262
251000,5891000,252000,5892000,999284.541
251000,5892000,252000,5893000,999284.409
251000,5893000,252000,5894000,999284.42
251000,5894000,252000,5895000,999284.424
251000,5895000,252000,5896000,999284.54
251000,5896000,252000,5897000,999284.479
251000,5897000,252000,5898000,999284.439
251000,5898000,252000,5899000,999284.598
251000,5899000,252000,5900000,999284.377
251000,5900000,252000,5901000,999284.38
251000,5901000,252000,5902000,999284.52
251000,5902000,252000,5903000,999284.453
251000,5903000,252000,5904000,999284.669
251000,5904000,252000,5905000,999284.503
251000,5905000,252000,5906000,999284.243
251000,5906000,252000,5907000,999284.812
251000,5907000,252000,5908000,999284.541
251000,5908000,252000,5909000,999284.402
251000,5909000,252000,5910000,999284.721
251000,5910000,252000,5911000,999284.624
251000,5911000,252000,5912000,999284.151
251000,5912000,252000,5913000,999284.471
251000,5913000,252000,5914000,999284.524
251000,5914000,252000,5915000,999284.657
251000,5915000,252000,5916000,999284.288
251000,5916000,252000,5917000,999284.724
251000,5917000,252000,5918000,999284.563
251000,5918000,252000,5919000,999284.576
251000,5919000,252000,5920000,999284.37
251000,5920000,252000,5921000,999284.737
251000,5921000,252000,5922000,999284.226
251000,5922000,252000,5923000,999284.799
251000,5923000,252000,5924000,999284.728
251000,5924000,252000,5925000,999284.417
251000,5925000,252000,5926000,999284.669
251000,5926000,252000,5927000,999284.542
251000,5927000,252000,5928000,999284.507
251000,5928000,252000,5929000,999284.67
251000,5929000,252000,5930000,999284.392
251000,5930000,252000,5931000,999284.669
251000,5931000,252000,5932000,999284.652
251000,5932000,252000,5933000,999284.536
251000,5933000,252000,5934000,999284.521
251000,5934000,252000,5935000,999284.521
251000,5935000,252000,5936000,999284.511
251000,5936000,252000,5937000,999284.858
251000,5937000,252000,5938000,999284.504
251000,5938000,252000,5939000,999284.596
251000,5939000,252000,5940000,999284.814
251000,5940000,252000,5941000,999284.447
251000,5941000,252000,5942000,999284.441
251000,5942000,252000,5943000,999284.759
251000,5943000,252000,5944000,999284.551
251000,5944000,252000,5945000,999284.782
251000,5945000,252000,5946000,999284.46
251000,5946000,252000,5947000,999284.774
251000,5947000,252000,5948000,999284.618
251000,5948000,252000,5949000,999284.59
251000,5949000,252000,5950000,999284.687
252000,5592000,253000,5593000,995427.03
252000,5593000,253000,5594000,999295.746
252000,5594000,253000,5595000,999295.637
252000,5595000,253000,5596000,999295.729
252000,5596000,253000,5597000,999295.84
252000,5597000,253000,5598000,999295.804
252000,5598000,253000,5599000,999295.547
252000,5599000,253000,5600000,999295.927
252000,5600000,253000,5601000,999295.445
252000,5601000,253000,5602000,999295.805
252000,5602000,253000,5603000,999295.724
252000,5603000,253000,5604000,999295.871
252000,5604000,253000,5605000,999295.619
252000,5605000,253000,5606000,999295.886
252000,5606000,253000,5607000,999295.598
252000,5607000,253000,5608000,999295.597
252000,5608000,253000,5609000,999296.042
252000,5609000,253000,5610000,999295.623
252000,5610000,253000,5611000,999295.736
252000,5611000,253000,5612000,999295.961
252000,5612000,253000,5613000,999295.621
252000,5613000,253000,5614000,999295.779
252000,5614000,253000,5615000,999295.817
252000,5615000,253000,5616000,999295.357
252000,5616000,253000,5617000,999296.04
252000,5617000,253000,5618000,999295.874
252000,5618000,253000,5619000,999295.655
252000,5619000,253000,5620000,999296.048
252000,5620000,253000,5621000,999295.493
252000,5621000,253000,5622000,999295.797
252000,5622000,253000,5623000,999295.852
252000,5623000,253000,5624000,999295.816
252000,5624000,253000,5625000,999295.696
252000,5625000,253000,5626000,999295.988
252000,5626000,253000,5627000,999295.844
252000,5627000,253000,5628000,999295.747
252000,5628000,253000,5629000,999295.744
252000,5629000,253000,5630000,999295.969
252000,5630000,253000,5631000,999295.859
252000,5631000,253000,5632000,999295.776
252000,5632000,253000,5633000,999295.888
252000,5633000,253000,5634000,999295.681
252000,5634000,253000,5635000,999296.065
252000,5635000,253000,5636000,999295.614
252000,5636000,253000,5637000,999295.954
252000,5637000,253000,5638000,999295.725
252000,5638000,253000,5639000,999295.97
252000,5639000,253000,5640000,999295.514
252000,5640000,253000,5641000,999295.913
252000,5641000,253000,5642000,999296.272
252000,5642000,253000,5643000,999295.697
252000,5643000,253000,5644000,999295.646
252000,5644000,253000,5645000,999295.935
252000,5645000,253000,5646000,999296.185
252000,5646000,253000,5647000,999295.715
252000,5647000,253000,5648000,999295.883
252000,5648000,253000,5649000,999295.697
252000,5649000,253000,5650000,999295.999
252000,5650000,253000,5651000,999295.879
252000,5651000,253000,5652000,999295.817
252000,5652000,253000,5653000,999296.128
252000,5653000,253000,5654000,999295.72
252000,5654000,253000,5655000,999295.996
252000,5655000,253000,5656000,999295.802
252000,5656000,253000,5657000,999295.829
252000,5657000,253000,5658000,999296.03
252000,5658000,253000,5659000,999295.74
252000,5659000,253000,5660000,999296.221
252000,5660000,253000,5661000,999295.516
252000,5661000,253000,5662000,999296.175
252000,5662000,253000,5663000,999295.829
252000,5663000,253000,5664000,999295.692
252000,5664000,253000,5665000,999296.186
252000,5665000,253000,5666000,999295.91
252000,5666000,253000,5667000,999295.789
252000,5667000,253000,5668000,999295.739
252000,5668000,253000,5669000,999296.438
